,0,1,2,3,4,5,6,7
0,-2.201576198484787,16.569042491903428,1.004912697272733,0.40775995861501074,-0.03912920363636385,0.006193123235346461,2.1354394834848467,0.8664899121555308
1,-28.396862395454576,16.132339840046182,0.736486771515148,0.4101368675771546,-0.04889351348484852,0.006419835737792713,1.565034391060598,0.871540843718962
2,9.438635442424257,16.18540781704302,0.7650317451515232,0.40563272277943035,-0.058410108333333405,0.006401107067778269,1.6256924595454514,0.8619695359887433
3,-61.00075849696971,16.197676012772874,0.2710317451515154,0.32605125376084326,-0.04646566363636348,0.006183077889584504,0.5759424595454465,0.6928589143357623
4,-39.58180708333327,16.331309046077745,-0.29436507954546,0.32941860846889054,-0.03462343181818178,0.005731635704227241,-0.6255257939393832,0.7000145431581034
5,-29.211436715151464,16.129938202611754,-1.1529497346969686,0.37740108512329784,-0.022794728030303274,0.0049700112542861285,-2.450018187424252,0.8019773060099452
6,-22.579735080303003,16.287032764355818,-2.472949734696974,0.38596231166791756,-0.012083773181818247,0.003708387320588825,-5.255018187424252,0.820169912424413
7,-39.118238386363586,15.755050123933877,-2.360267536666667,0.4039371985509487,-0.00045077636363632934,0.00019270670687827126,-5.0155685166666775,0.8583665471033197
8,-23.468887739393942,6.779610568868991,-3.3256379066666653,0.4686375129385062,-0.0006095063636364639,0.00019270670687827126,-7.066980553333337,0.9958547151516759
9,-42.37638375151516,6.345369524165426,-2.607787029696964,0.42783806952806047,-0.0008407665151517751,0.0001904139327617213,-5.541547439242436,0.9091558978740251
10,-41.399132886363645,6.249865267050758,-1.9328375354545413,0.40423161269612534,-0.0008190666666668678,0.00018721766253214521,-4.1072797625757484,0.85899217704388
11,-32.11381173181824,6.249828083152748,-0.38906438712121183,0.2601878789472773,-0.00017496530303029445,4.941438913233822e-05,-0.8267618225757545,0.552899242842169
12,-22.97062471666667,6.25018275069262,-0.3337294889393938,0.26616388427177873,-0.0001658481818181401,4.864550785542539e-05,-0.7091751637878829,0.5655982541221982
13,-3.8926645560606588,4.390987245271328,0.18112388287879533,0.2356208255775906,-4.712878787893615e-05,4.690512017091308e-05,0.38488825287879,0.5006942543560844
14,17.3428868378787,3.4881202110430047,1.1103335048484864,0.23242637828006918,0.00012781696969693668,2.8663588353907352e-05,2.3594586998484957,0.4939060538308262
15,12.010806645454508,3.7590247395062124,0.344696495909087,0.24712964408296687,5.4336969697033055e-05,3.0559859332352235e-05,0.7324800546969712,0.5251504937280101
16,1.6698975484848333,3.8143561634966723,-0.41905350393939056,0.2513031722750118,-8.455181818189939e-05,3.0404640602196095e-05,-0.8904886951515056,0.5340192411680328
